route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
4,7,1141,"HBLR WEST SIDE",1,"342JC015",153
4,7,1142,"HBLR WEST SIDE",1,"342JC010",153
4,7,1143,"HBLR WEST SIDE",1,"342JC029",153
4,7,1144,"HBLR WEST SIDE",1,"342JC031",153
4,7,1145,"HBLR WEST SIDE",1,"342JC001",153
4,7,1146,"HBLR WEST SIDE",1,"342JC007",153
4,7,1147,"HBLR WEST SIDE",1,"342JC026",153
4,7,1148,"HBLR WEST SIDE",1,"342JC021",153
4,7,1149,"HBLR WEST SIDE",1,"342JC030",153
4,7,1150,"HBLR WEST SIDE",1,"342JC015",153
4,7,1151,"HBLR WEST SIDE",1,"342JC010",153
4,7,1152,"HBLR WEST SIDE",1,"342JC029",153
4,7,1153,"HBLR WEST SIDE",1,"342JC031",153
4,7,1154,"HBLR WEST SIDE",1,"342JC001",153
4,7,1155,"HBLR WEST SIDE",1,"342JC007",153
4,7,1156,"HBLR WEST SIDE",1,"342JC026",153
4,7,1157,"HBLR WEST SIDE",1,"342JC021",153
4,7,1158,"HBLR WEST SIDE",1,"342JC015",153
4,7,1159,"HBLR WEST SIDE",1,"342JC010",153
4,7,1160,"HBLR WEST SIDE",1,"342JC029",153
4,7,1161,"HBLR WEST SIDE",1,"342JC031",153
4,7,1162,"HBLR WEST SIDE",1,"342JC001",153
4,7,1163,"HBLR WEST SIDE",1,"342JC026",153
4,7,1164,"HBLR WEST SIDE",1,"342JC015",153
4,7,1165,"HBLR WEST SIDE",1,"342JC031",153
4,7,1166,"HBLR WEST SIDE",1,"342JC026",153
4,7,1167,"HBLR WEST SIDE",1,"342JC015",153
4,7,1168,"HBLR WEST SIDE",1,"342JC031",153
4,7,1169,"HBLR WEST SIDE",1,"342JC026",153
4,7,1170,"HBLR WEST SIDE",1,"342JC015",153
4,7,1171,"HBLR WEST SIDE",1,"342JC031",153
4,7,1172,"HBLR WEST SIDE",1,"342JC026",153
4,7,1173,"HBLR WEST SIDE",1,"342JC015",153
4,8,1174,"HBLR WEST SIDE",1,"342JC007",154
4,8,1175,"HBLR WEST SIDE",1,"342JC013",154
4,8,1176,"HBLR WEST SIDE",1,"342JC015",154
4,8,1177,"HBLR WEST SIDE",1,"342JC016",154
4,8,1178,"HBLR WEST SIDE",1,"342JC010",154
4,8,1179,"HBLR WEST SIDE",1,"342JC011",154
4,8,1180,"HBLR WEST SIDE",1,"342JC001",154
4,8,1181,"HBLR WEST SIDE",1,"342JC007",154
4,8,1182,"HBLR WEST SIDE",1,"342JC013",154
4,8,1183,"HBLR WEST SIDE",1,"342JC017",154
4,8,1184,"HBLR WEST SIDE",1,"342JC015",154
4,8,1185,"HBLR WEST SIDE",1,"342JC016",154
4,8,1186,"HBLR WEST SIDE",1,"342JC010",154
4,8,1187,"HBLR WEST SIDE",1,"342JC011",154
4,8,1188,"HBLR WEST SIDE",1,"342JC001",154
4,8,1189,"HBLR WEST SIDE",1,"342JC007",154
4,8,1190,"HBLR WEST SIDE",1,"342JC021",154
4,8,1191,"HBLR WEST SIDE",1,"342JC013",154
4,8,1192,"HBLR WEST SIDE",1,"342JC017",154
4,8,1193,"HBLR WEST SIDE",1,"342JC015",154
4,8,1194,"HBLR WEST SIDE",1,"342JC016",154
4,8,1195,"HBLR WEST SIDE",1,"342JC010",154
4,8,1196,"HBLR WEST SIDE",1,"342JC011",154
4,8,1197,"HBLR WEST SIDE",1,"342JC001",154
4,8,1198,"HBLR WEST SIDE",1,"342JC007",154
4,8,1199,"HBLR WEST SIDE",1,"342JC021",154
4,8,1200,"HBLR WEST SIDE",1,"342JC015",154
4,8,1201,"HBLR WEST SIDE",1,"342JC010",154
4,8,1202,"HBLR WEST SIDE",1,"342JC001",154
4,8,1203,"HBLR WEST SIDE",1,"342JC007",154
4,8,1204,"HBLR WEST SIDE",1,"342JC021",154
4,8,1205,"HBLR WEST SIDE",1,"342JC015",154
4,8,1206,"HBLR WEST SIDE",1,"342JC010",154
4,8,1207,"HBLR WEST SIDE",1,"342JC001",154
4,8,1208,"HBLR WEST SIDE",1,"342JC007",154
4,8,1209,"HBLR WEST SIDE",1,"342JC021",154
4,8,1210,"HBLR WEST SIDE",1,"342JC015",154
4,8,1211,"HBLR WEST SIDE",1,"342JC010",154
4,8,1212,"HBLR WEST SIDE",1,"342JC001",154
4,8,1213,"HBLR WEST SIDE",1,"342JC007",154
4,8,1214,"HBLR WEST SIDE",1,"342JC021",154
4,8,1215,"HBLR WEST SIDE",1,"342JC015",154
4,8,1216,"HBLR WEST SIDE",1,"342JC010",154
4,8,1217,"HBLR WEST SIDE",1,"342JC029",154
4,8,1218,"HBLR WEST SIDE",1,"342JC031",154
4,8,1219,"HBLR WEST SIDE",1,"342JC001",154
4,8,1220,"HBLR WEST SIDE",1,"342JC007",154
4,8,1221,"HBLR WEST SIDE",1,"342JC026",154
4,8,1222,"HBLR WEST SIDE",1,"342JC021",154
4,8,1223,"HBLR WEST SIDE",1,"342JC030",154
4,8,1224,"HBLR WEST SIDE",1,"342JC015",154
4,8,1225,"HBLR WEST SIDE",1,"342JC010",154
4,8,1226,"HBLR WEST SIDE",1,"342JC029",154
4,8,1227,"HBLR WEST SIDE",1,"342JC031",154
4,8,1228,"HBLR WEST SIDE",1,"342JC001",154
4,8,1229,"HBLR WEST SIDE",1,"342JC007",154
4,8,1230,"HBLR WEST SIDE",1,"342JC026",154
4,8,1231,"HBLR WEST SIDE",1,"342JC021",154
4,8,1232,"HBLR WEST SIDE",1,"342JC030",154
4,8,1233,"HBLR WEST SIDE",1,"342JC015",154
4,8,1234,"HBLR WEST SIDE",1,"342JC010",154
4,8,1235,"HBLR WEST SIDE",1,"342JC029",154
4,8,1236,"HBLR WEST SIDE",1,"342JC031",154
4,8,1237,"HBLR WEST SIDE",1,"342JC001",154
4,8,1238,"HBLR WEST SIDE",1,"342JC007",154
4,8,1239,"HBLR WEST SIDE",1,"342JC026",154
4,8,1240,"HBLR WEST SIDE",1,"342JC021",154
4,8,1241,"HBLR WEST SIDE",1,"342JC015",154
4,8,1242,"HBLR WEST SIDE",1,"342JC010",154
4,8,1243,"HBLR WEST SIDE",1,"342JC029",154
4,8,1244,"HBLR WEST SIDE",1,"342JC031",154
4,8,1245,"HBLR WEST SIDE",1,"342JC001",154
4,8,1246,"HBLR WEST SIDE",1,"342JC026",154
4,8,1247,"HBLR WEST SIDE",1,"342JC015",154
4,8,1248,"HBLR WEST SIDE",1,"342JC031",154
4,8,1249,"HBLR WEST SIDE",1,"342JC026",154
4,8,1250,"HBLR WEST SIDE",1,"342JC015",154
4,8,1251,"HBLR WEST SIDE",1,"342JC031",154
4,8,1252,"HBLR WEST SIDE",1,"342JC026",154
4,8,1253,"HBLR WEST SIDE",1,"342JC015",154
4,8,1254,"HBLR WEST SIDE",1,"342JC031",154
4,8,1255,"HBLR WEST SIDE",1,"342JC026",154
4,8,1256,"HBLR WEST SIDE",1,"342JC015",154
4,7,1257,"HBLR BAYONNE 22ND ST",1,"342JC014",155
4,7,1258,"HBLR BAYONNE 22ND ST",1,"342JC002",155
4,7,1259,"HBLR BAYONNE 22ND ST",1,"342JC019",155
4,7,1260,"HBLR BAYONNE 22ND ST",1,"342JC022",155
4,7,1261,"HBLR BAYONNE 22ND ST",1,"342JC020",155
4,7,1262,"HBLR BAYONNE 22ND ST",1,"342JC008",155
4,7,1263,"HBLR BAYONNE 22ND ST",1,"342JC004",155
4,7,1264,"HBLR BAYONNE 22ND ST",1,"342JC022",155
4,7,1265,"HBLR BAYONNE 22ND ST",1,"342JC028",155
4,7,1266,"HBLR BAYONNE 22ND ST",1,"342JC018",155
4,7,1267,"HBLR BAYONNE 22ND ST",1,"342JC032",155
4,7,1268,"HBLR BAYONNE 22ND ST",1,"342JC025",155
4,7,1269,"HBLR BAYONNE 22ND ST",1,"342JC032",155
4,8,1270,"HBLR BAYONNE 22ND ST",1,"342JC014",156
4,8,1271,"HBLR BAYONNE 22ND ST",1,"342JC002",156
4,8,1272,"HBLR BAYONNE 22ND ST",1,"342JC019",156
4,8,1273,"HBLR BAYONNE 22ND ST",1,"342JC022",156
4,8,1274,"HBLR BAYONNE 22ND ST",1,"342JC020",156
4,8,1275,"HBLR BAYONNE 22ND ST",1,"342JC008",156
4,8,1276,"HBLR BAYONNE 22ND ST",1,"342JC004",156
4,8,1277,"HBLR BAYONNE 22ND ST",1,"342JC022",156
4,8,1278,"HBLR BAYONNE 22ND ST",1,"342JC028",156
4,8,1279,"HBLR BAYONNE 22ND ST",1,"342JC018",156
4,8,1280,"HBLR BAYONNE 22ND ST",1,"342JC032",156
4,8,1281,"HBLR BAYONNE 22ND ST",1,"342JC025",156
4,8,1282,"HBLR BAYONNE 22ND ST",1,"342JC032",156
4,7,1283,"HBLR WEST SIDE",1,"342JC001",157
4,8,1284,"HBLR WEST SIDE",1,"342JC001",158
4,8,1285,"HBLR FLYER TO BAYONNE",1,"342JC004",159
4,8,1286,"HBLR FLYER TO BAYONNE",1,"342JC018",159
4,8,1287,"HBLR FLYER TO BAYONNE",1,"342JC009",159
4,8,1288,"HBLR FLYER TO BAYONNE",1,"342JC004",159
4,8,1289,"HBLR FLYER TO BAYONNE",1,"342JC019",159
4,8,1290,"HBLR FLYER TO BAYONNE",1,"342JC027",159
4,8,1291,"HBLR FLYER TO BAYONNE",1,"342JC005",159
4,8,1292,"HBLR FLYER TO BAYONNE",1,"342JC019",159
4,8,1293,"HBLR FLYER TO BAYONNE",1,"342JC027",159
4,8,1294,"HBLR FLYER TO BAYONNE",1,"342JC023",159
4,8,1295,"HBLR FLYER TO BAYONNE",1,"342JC033",159
4,8,1296,"HBLR FLYER TO BAYONNE",1,"342JC027",159
4,7,1297,"HBLR HOBOKEN",1,"342JC003",160
4,7,1298,"HBLR HOBOKEN",1,"342JC006",160
4,7,1299,"HBLR HOBOKEN",1,"342JC012",160
4,7,1300,"HBLR HOBOKEN",1,"342JC003",160
4,7,1301,"HBLR HOBOKEN",1,"342JC006",160
4,7,1302,"HBLR HOBOKEN",1,"342JC012",160
4,7,1303,"HBLR HOBOKEN",1,"342JC003",160
4,7,1304,"HBLR HOBOKEN",1,"342JC006",160
4,7,1305,"HBLR HOBOKEN",1,"342JC012",160
4,7,1306,"HBLR HOBOKEN",1,"342JC003",160
4,7,1307,"HBLR HOBOKEN",1,"342JC006",160
4,7,1308,"HBLR HOBOKEN",1,"342JC012",160
4,7,1309,"HBLR HOBOKEN",1,"342JC003",160
4,7,1310,"HBLR HOBOKEN",1,"342JC006",160
4,7,1311,"HBLR HOBOKEN",1,"342JC012",160
4,7,1312,"HBLR HOBOKEN",1,"342JC003",160
4,7,1313,"HBLR HOBOKEN",1,"342JC006",160
4,7,1314,"HBLR HOBOKEN",1,"342JC012",160
4,7,1315,"HBLR HOBOKEN",1,"342JC003",160
4,7,1316,"HBLR HOBOKEN",1,"342JC006",160
4,7,1317,"HBLR HOBOKEN",1,"342JC012",160
4,7,1318,"HBLR HOBOKEN",1,"342JC003",160
4,7,1319,"HBLR HOBOKEN",1,"342JC006",160
4,7,1320,"HBLR HOBOKEN",1,"342JC003",160
4,7,1321,"HBLR HOBOKEN",1,"342JC006",160
4,7,1322,"HBLR HOBOKEN",1,"342JC003",160
4,7,1323,"HBLR HOBOKEN",1,"342JC006",160
4,7,1324,"HBLR HOBOKEN",1,"342JC003",160
4,7,1325,"HBLR HOBOKEN",1,"342JC006",160
4,7,1326,"HBLR HOBOKEN",1,"342JC003",160
4,7,1327,"HBLR HOBOKEN",1,"342JC006",160
4,7,1328,"HBLR HOBOKEN",1,"342JC003",160
4,7,1329,"HBLR HOBOKEN",1,"342JC006",160
4,7,1330,"HBLR HOBOKEN",1,"342JC003",160
4,7,1331,"HBLR HOBOKEN",1,"342JC006",160
4,7,1332,"HBLR HOBOKEN",1,"342JC003",160
4,7,1333,"HBLR HOBOKEN",1,"342JC006",160
4,7,1334,"HBLR HOBOKEN",1,"342JC024",160
4,7,1335,"HBLR HOBOKEN",1,"342JC003",160
4,7,1336,"HBLR HOBOKEN",1,"342JC006",160
4,7,1337,"HBLR HOBOKEN",1,"342JC024",160
4,7,1338,"HBLR HOBOKEN",1,"342JC003",160
4,7,1339,"HBLR HOBOKEN",1,"342JC006",160
4,7,1340,"HBLR HOBOKEN",1,"342JC024",160
4,7,1341,"HBLR HOBOKEN",1,"342JC003",160
4,7,1342,"HBLR HOBOKEN",1,"342JC006",160
4,7,1343,"HBLR HOBOKEN",1,"342JC024",160
4,7,1344,"HBLR HOBOKEN",1,"342JC003",160
4,7,1345,"HBLR HOBOKEN",1,"342JC006",160
4,7,1346,"HBLR HOBOKEN",1,"342JC024",160
4,7,1347,"HBLR HOBOKEN",1,"342JC003",160
4,7,1348,"HBLR HOBOKEN",1,"342JC006",160
4,7,1349,"HBLR HOBOKEN",1,"342JC024",160
4,7,1350,"HBLR HOBOKEN",1,"342JC003",160
4,7,1351,"HBLR HOBOKEN",1,"342JC006",160
4,7,1352,"HBLR HOBOKEN",1,"342JC003",160
4,7,1353,"HBLR HOBOKEN",1,"342JC006",160
4,7,1354,"HBLR HOBOKEN",1,"342JC003",160
4,7,1355,"HBLR HOBOKEN",1,"342JC006",160
4,7,1356,"HBLR HOBOKEN",1,"342JC003",160
4,7,1357,"HBLR HOBOKEN",1,"342JC006",160
4,7,1358,"HBLR HOBOKEN",1,"342JC003",160
4,7,1359,"HBLR HOBOKEN",1,"342JC006",160
4,7,1360,"HBLR HOBOKEN",1,"342JC003",160
4,7,1361,"HBLR HOBOKEN",1,"342JC006",160
4,7,1362,"HBLR HOBOKEN",1,"342JC003",160
4,7,1363,"HBLR HOBOKEN",1,"342JC003",160
4,8,1364,"HBLR HOBOKEN",1,"342JC003",161
4,8,1365,"HBLR HOBOKEN",1,"342JC006",161
4,8,1366,"HBLR HOBOKEN",1,"342JC012",161
4,8,1367,"HBLR HOBOKEN",1,"342JC003",161
4,8,1368,"HBLR HOBOKEN",1,"342JC006",161
4,8,1369,"HBLR HOBOKEN",1,"342JC012",161
4,8,1370,"HBLR HOBOKEN",1,"342JC003",161
4,8,1371,"HBLR HOBOKEN",1,"342JC006",161
4,8,1372,"HBLR HOBOKEN",1,"342JC012",161
4,8,1373,"HBLR HOBOKEN",1,"342JC003",161
4,8,1374,"HBLR HOBOKEN",1,"342JC006",161
4,8,1375,"HBLR HOBOKEN",1,"342JC012",161
4,8,1376,"HBLR HOBOKEN",1,"342JC003",161
4,8,1377,"HBLR HOBOKEN",1,"342JC006",161
4,8,1378,"HBLR HOBOKEN",1,"342JC012",161
4,8,1379,"HBLR HOBOKEN",1,"342JC003",161
4,8,1380,"HBLR HOBOKEN",1,"342JC006",161
4,8,1381,"HBLR HOBOKEN",1,"342JC012",161
4,8,1382,"HBLR HOBOKEN",1,"342JC003",161
4,8,1383,"HBLR HOBOKEN",1,"342JC006",161
4,8,1384,"HBLR HOBOKEN",1,"342JC012",161
4,8,1385,"HBLR HOBOKEN",1,"342JC003",161
4,8,1386,"HBLR HOBOKEN",1,"342JC006",161
4,8,1387,"HBLR HOBOKEN",1,"342JC003",161
4,8,1388,"HBLR HOBOKEN",1,"342JC006",161
4,8,1389,"HBLR HOBOKEN",1,"342JC003",161
4,8,1390,"HBLR HOBOKEN",1,"342JC006",161
4,8,1391,"HBLR HOBOKEN",1,"342JC003",161
4,8,1392,"HBLR HOBOKEN",1,"342JC006",161
4,8,1393,"HBLR HOBOKEN",1,"342JC003",161
4,8,1394,"HBLR HOBOKEN",1,"342JC006",161
4,8,1395,"HBLR HOBOKEN",1,"342JC003",161
4,8,1396,"HBLR HOBOKEN",1,"342JC006",161
4,8,1397,"HBLR HOBOKEN",1,"342JC003",161
4,8,1398,"HBLR HOBOKEN",1,"342JC006",161
4,8,1399,"HBLR HOBOKEN",1,"342JC003",161
4,8,1400,"HBLR HOBOKEN",1,"342JC006",161
4,8,1401,"HBLR HOBOKEN",1,"342JC024",161
4,8,1402,"HBLR HOBOKEN",1,"342JC003",161
4,8,1403,"HBLR HOBOKEN",1,"342JC006",161
4,8,1404,"HBLR HOBOKEN",1,"342JC024",161
4,8,1405,"HBLR HOBOKEN",1,"342JC003",161
4,8,1406,"HBLR HOBOKEN",1,"342JC006",161
4,8,1407,"HBLR HOBOKEN",1,"342JC024",161
4,8,1408,"HBLR HOBOKEN",1,"342JC003",161
4,8,1409,"HBLR HOBOKEN",1,"342JC006",161
4,8,1410,"HBLR HOBOKEN",1,"342JC024",161
4,8,1411,"HBLR HOBOKEN",1,"342JC003",161
4,8,1412,"HBLR HOBOKEN",1,"342JC006",161
4,8,1413,"HBLR HOBOKEN",1,"342JC024",161
4,8,1414,"HBLR HOBOKEN",1,"342JC003",161
4,8,1415,"HBLR HOBOKEN",1,"342JC006",161
4,8,1416,"HBLR HOBOKEN",1,"342JC024",161
4,8,1417,"HBLR HOBOKEN",1,"342JC003",161
4,8,1418,"HBLR HOBOKEN",1,"342JC006",161
4,8,1419,"HBLR HOBOKEN",1,"342JC003",161
4,8,1420,"HBLR HOBOKEN",1,"342JC006",161
4,8,1421,"HBLR HOBOKEN",1,"342JC003",161
4,8,1422,"HBLR HOBOKEN",1,"342JC006",161
4,8,1423,"HBLR HOBOKEN",1,"342JC003",161
4,8,1424,"HBLR HOBOKEN",1,"342JC006",161
4,8,1425,"HBLR HOBOKEN",1,"342JC003",161
4,8,1426,"HBLR HOBOKEN",1,"342JC006",161
4,8,1427,"HBLR HOBOKEN",1,"342JC003",161
4,8,1428,"HBLR HOBOKEN",1,"342JC006",161
4,8,1429,"HBLR HOBOKEN",1,"342JC003",161
4,8,1430,"HBLR HOBOKEN",1,"342JC006",161
4,7,1431,"HBLR WEST SIDE",1,"342JC011",162
4,7,1432,"HBLR WEST SIDE",1,"342JC017",162
4,7,1433,"HBLR WEST SIDE",1,"342JC021",162
4,7,1434,"HBLR WEST SIDE",1,"342JC026",162
4,7,1435,"HBLR WEST SIDE",1,"342JC030",162
4,8,1436,"HBLR WEST SIDE",1,"342JC011",163
4,8,1437,"HBLR WEST SIDE",1,"342JC017",163
4,8,1438,"HBLR WEST SIDE",1,"342JC021",163
4,8,1439,"HBLR WEST SIDE",1,"342JC026",163
4,8,1440,"HBLR WEST SIDE",1,"342JC030",163
4,7,1441,"HBLR BAYONNE 8TH ST",1,"342JC002",164
4,7,1442,"HBLR BAYONNE 8TH ST",1,"342JC005",164
4,7,1443,"HBLR BAYONNE 8TH ST",1,"342JC008",164
4,7,1444,"HBLR BAYONNE 8TH ST",1,"342JC004",164
4,7,1445,"HBLR BAYONNE 8TH ST",1,"342JC009",164
4,7,1446,"HBLR BAYONNE 8TH ST",1,"342JC002",164
4,7,1447,"HBLR BAYONNE 8TH ST",1,"342JC005",164
4,7,1448,"HBLR BAYONNE 8TH ST",1,"342JC008",164
4,7,1449,"HBLR BAYONNE 8TH ST",1,"342JC019",164
4,7,1450,"HBLR BAYONNE 8TH ST",1,"342JC014",164
4,7,1451,"HBLR BAYONNE 8TH ST",1,"342JC020",164
4,7,1452,"HBLR BAYONNE 8TH ST",1,"342JC005",164
4,7,1453,"HBLR BAYONNE 8TH ST",1,"342JC018",164
4,7,1454,"HBLR BAYONNE 8TH ST",1,"342JC002",164
4,7,1455,"HBLR BAYONNE 8TH ST",1,"342JC014",164
4,7,1456,"HBLR BAYONNE 8TH ST",1,"342JC005",164
4,7,1457,"HBLR BAYONNE 8TH ST",1,"342JC009",164
4,7,1458,"HBLR BAYONNE 8TH ST",1,"342JC019",164
4,7,1459,"HBLR BAYONNE 8TH ST",1,"342JC018",164
4,7,1460,"HBLR BAYONNE 8TH ST",1,"342JC002",164
4,7,1461,"HBLR BAYONNE 8TH ST",1,"342JC014",164
4,7,1462,"HBLR BAYONNE 8TH ST",1,"342JC005",164
4,7,1463,"HBLR BAYONNE 8TH ST",1,"342JC004",164
4,7,1464,"HBLR BAYONNE 8TH ST",1,"342JC019",164
4,7,1465,"HBLR BAYONNE 8TH ST",1,"342JC018",164
4,7,1466,"HBLR BAYONNE 8TH ST",1,"342JC014",164
4,7,1467,"HBLR BAYONNE 8TH ST",1,"342JC005",164
4,7,1468,"HBLR BAYONNE 8TH ST",1,"342JC019",164
4,7,1469,"HBLR BAYONNE 8TH ST",1,"342JC018",164
4,7,1470,"HBLR BAYONNE 8TH ST",1,"342JC014",164
4,7,1471,"HBLR BAYONNE 8TH ST",1,"342JC005",164
4,7,1472,"HBLR BAYONNE 8TH ST",1,"342JC019",164
4,7,1473,"HBLR BAYONNE 8TH ST",1,"342JC018",164
4,7,1474,"HBLR BAYONNE 8TH ST",1,"342JC014",164
4,7,1475,"HBLR BAYONNE 8TH ST",1,"342JC005",164
4,7,1476,"HBLR BAYONNE 8TH ST",1,"342JC019",164
4,7,1477,"HBLR BAYONNE 8TH ST",1,"342JC018",164
4,7,1478,"HBLR BAYONNE 8TH ST",1,"342JC014",164
4,7,1479,"HBLR BAYONNE 8TH ST",1,"342JC023",164
4,7,1480,"HBLR BAYONNE 8TH ST",1,"342JC005",164
4,7,1481,"HBLR BAYONNE 8TH ST",1,"342JC025",164
4,7,1482,"HBLR BAYONNE 8TH ST",1,"342JC014",164
4,7,1483,"HBLR BAYONNE 8TH ST",1,"342JC023",164
4,7,1484,"HBLR BAYONNE 8TH ST",1,"342JC033",164
4,7,1485,"HBLR BAYONNE 8TH ST",1,"342JC018",164
4,7,1486,"HBLR BAYONNE 8TH ST",1,"342JC014",164
4,7,1487,"HBLR BAYONNE 8TH ST",1,"342JC028",164
4,7,1488,"HBLR BAYONNE 8TH ST",1,"342JC005",164
4,7,1489,"HBLR BAYONNE 8TH ST",1,"342JC019",164
4,7,1490,"HBLR BAYONNE 8TH ST",1,"342JC018",164
4,7,1491,"HBLR BAYONNE 8TH ST",1,"342JC032",164
4,7,1492,"HBLR BAYONNE 8TH ST",1,"342JC028",164
4,7,1493,"HBLR BAYONNE 8TH ST",1,"342JC023",164
4,7,1494,"HBLR BAYONNE 8TH ST",1,"342JC025",164
4,7,1495,"HBLR BAYONNE 8TH ST",1,"342JC005",164
4,7,1496,"HBLR BAYONNE 8TH ST",1,"342JC019",164
4,7,1497,"HBLR BAYONNE 8TH ST",1,"342JC032",164
4,7,1498,"HBLR BAYONNE 8TH ST",1,"342JC025",164
4,7,1499,"HBLR BAYONNE 8TH ST",1,"342JC019",164
4,7,1500,"HBLR BAYONNE 8TH ST",1,"342JC032",164
4,7,1501,"HBLR BAYONNE 8TH ST",1,"342JC025",164
4,7,1502,"HBLR BAYONNE 8TH ST",1,"342JC019",164
4,7,1503,"HBLR BAYONNE 8TH ST",1,"342JC032",164
4,7,1504,"HBLR BAYONNE 8TH ST",1,"342JC025",164
4,7,1505,"HBLR BAYONNE 8TH ST",1,"342JC019",164
4,7,1506,"HBLR BAYONNE 8TH ST",1,"342JC032",164
4,7,1507,"HBLR BAYONNE 8TH ST",1,"342JC025",164
4,7,1508,"HBLR BAYONNE 8TH ST",1,"342JC019",164
4,8,1509,"HBLR BAYONNE 8TH ST",1,"342JC002",165
4,8,1510,"HBLR BAYONNE 8TH ST",1,"342JC005",165
4,8,1511,"HBLR BAYONNE 8TH ST",1,"342JC008",165
4,8,1512,"HBLR BAYONNE 8TH ST",1,"342JC004",165
4,8,1513,"HBLR BAYONNE 8TH ST",1,"342JC009",165
4,8,1514,"HBLR BAYONNE 8TH ST",1,"342JC002",165
4,8,1515,"HBLR BAYONNE 8TH ST",1,"342JC005",165
4,8,1516,"HBLR BAYONNE 8TH ST",1,"342JC008",165
4,8,1517,"HBLR BAYONNE 8TH ST",1,"342JC019",165
4,8,1518,"HBLR BAYONNE 8TH ST",1,"342JC014",165
4,8,1519,"HBLR BAYONNE 8TH ST",1,"342JC020",165
4,8,1520,"HBLR BAYONNE 8TH ST",1,"342JC005",165
4,8,1521,"HBLR BAYONNE 8TH ST",1,"342JC018",165
4,8,1522,"HBLR BAYONNE 8TH ST",1,"342JC002",165
4,8,1523,"HBLR BAYONNE 8TH ST",1,"342JC014",165
4,8,1524,"HBLR BAYONNE 8TH ST",1,"342JC005",165
4,8,1525,"HBLR BAYONNE 8TH ST",1,"342JC009",165
4,8,1526,"HBLR BAYONNE 8TH ST",1,"342JC019",165
4,8,1527,"HBLR BAYONNE 8TH ST",1,"342JC018",165
4,8,1528,"HBLR BAYONNE 8TH ST",1,"342JC002",165
4,8,1529,"HBLR BAYONNE 8TH ST",1,"342JC014",165
4,8,1530,"HBLR BAYONNE 8TH ST",1,"342JC005",165
4,8,1531,"HBLR BAYONNE 8TH ST",1,"342JC004",165
4,8,1532,"HBLR BAYONNE 8TH ST",1,"342JC019",165
4,8,1533,"HBLR BAYONNE 8TH ST",1,"342JC018",165
4,8,1534,"HBLR BAYONNE 8TH ST",1,"342JC014",165
4,8,1535,"HBLR BAYONNE 8TH ST",1,"342JC005",165
4,8,1536,"HBLR BAYONNE 8TH ST",1,"342JC019",165
4,8,1537,"HBLR BAYONNE 8TH ST",1,"342JC018",165
4,8,1538,"HBLR BAYONNE 8TH ST",1,"342JC014",165
4,8,1539,"HBLR BAYONNE 8TH ST",1,"342JC005",165
4,8,1540,"HBLR BAYONNE 8TH ST",1,"342JC019",165
4,8,1541,"HBLR BAYONNE 8TH ST",1,"342JC018",165
4,8,1542,"HBLR BAYONNE 8TH ST",1,"342JC014",165
4,8,1543,"HBLR BAYONNE 8TH ST",1,"342JC005",165
4,8,1544,"HBLR BAYONNE 8TH ST",1,"342JC019",165
4,8,1545,"HBLR BAYONNE 8TH ST",1,"342JC018",165
4,8,1546,"HBLR BAYONNE 8TH ST",1,"342JC014",165
4,8,1547,"HBLR BAYONNE 8TH ST",1,"342JC023",165
4,8,1548,"HBLR BAYONNE 8TH ST",1,"342JC005",165
4,8,1549,"HBLR BAYONNE 8TH ST",1,"342JC025",165
4,8,1550,"HBLR BAYONNE 8TH ST",1,"342JC014",165
4,8,1551,"HBLR BAYONNE 8TH ST",1,"342JC023",165
4,8,1552,"HBLR BAYONNE 8TH ST",1,"342JC033",165
4,8,1553,"HBLR BAYONNE 8TH ST",1,"342JC018",165
4,8,1554,"HBLR BAYONNE 8TH ST",1,"342JC014",165
4,8,1555,"HBLR BAYONNE 8TH ST",1,"342JC028",165
4,8,1556,"HBLR BAYONNE 8TH ST",1,"342JC005",165
4,8,1557,"HBLR BAYONNE 8TH ST",1,"342JC019",165
4,8,1558,"HBLR BAYONNE 8TH ST",1,"342JC018",165
4,8,1559,"HBLR BAYONNE 8TH ST",1,"342JC032",165
4,8,1560,"HBLR BAYONNE 8TH ST",1,"342JC028",165
4,8,1561,"HBLR BAYONNE 8TH ST",1,"342JC023",165
4,8,1562,"HBLR BAYONNE 8TH ST",1,"342JC025",165
4,8,1563,"HBLR BAYONNE 8TH ST",1,"342JC005",165
4,8,1564,"HBLR BAYONNE 8TH ST",1,"342JC019",165
4,8,1565,"HBLR BAYONNE 8TH ST",1,"342JC032",165
4,8,1566,"HBLR BAYONNE 8TH ST",1,"342JC025",165
4,8,1567,"HBLR BAYONNE 8TH ST",1,"342JC019",165
4,8,1568,"HBLR BAYONNE 8TH ST",1,"342JC032",165
4,8,1569,"HBLR BAYONNE 8TH ST",1,"342JC025",165
4,8,1570,"HBLR BAYONNE 8TH ST",1,"342JC019",165
4,8,1571,"HBLR BAYONNE 8TH ST",1,"342JC032",165
4,8,1572,"HBLR BAYONNE 8TH ST",1,"342JC025",165
4,8,1573,"HBLR BAYONNE 8TH ST",1,"342JC019",165
4,8,1574,"HBLR BAYONNE 8TH ST",1,"342JC032",165
4,8,1575,"HBLR BAYONNE 8TH ST",1,"342JC025",165
4,8,1576,"HBLR BAYONNE 8TH ST",1,"342JC019",165
